Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bosnia and Herzegovina,BIH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,4.66760700032494,5.65603511201289,4.59597025623206,4.57868807789549,5.10677209046635,4.16109545157208,-1.65750707667169,9.19342480517756,5.53111118093285,2.62616849156352,3.64904450955625
Botswana,BWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.87620060854523,-0.163772714868571,-6.19995412245493,5.69319455388396,2.6459126098983,2.72071433079989,1.57639094067899,-10.0332383222742,10.2596472128547,3.82363084321453,1.52893817984001,-4.56345490621125
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-6.04327176300885,2.96222044712435,-4.30639755989316,-4.01012719205779,0.587668928601474,1.09040860420944,0.562970836695342,-3.83550546624957,4.3179316178023,2.64631532426549,2.83370012768067,3.00083291987643
British Virgin Islands,VGB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.263026647451184,1.2515924816352,-1.68097052571925,-3.69864300009469,0.109331621558866,-1.09895909064488,2.72616506285996,0.0657353317528475,-2.53123842091919,-2.41660968862067,0.339025318690261,3.20430381881549
Bulgaria,BGR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-7.46320765365316,5.1050556930103,4.72028584001873,4.37288163509066,4.1152395764986,3.74323820792699,5.26897872493906,-2.15683103882644,8.54724211432547,4.76332108962356,1.97332516316222,3.47015122309477
Burkina Faso,BFA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.18766193398135,-1.10710660159205,0.888259827767996,2.9035090911533,3.21640521697573,3.76772678322459,3.24391866186016,-0.443420002406739,4.43100540861892,-0.693015914774818,0.688770925071964,2.47226549746027
Burundi,BDI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.36304401339021,-2.89542791949714,-2.63843207790325,1.43842311150118,1.41976303921598,2.20950781918904,1.08494176938687,-2.56910007625271,0.462596741612089,-0.413741363752337,0.476410171242918,1.45654027332857
Cabo Verde,CPV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.35290150988138,12.5710382620585,0.922631249857901,4.24816232606327,4.48221093147532,3.60152349643896,6.80449531732363,-20.8937523404244,6.62540765957627,15.1545081084513,4.2751322057766,6.72368173800109
Cambodia,KHM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.97044816189582,8.25832877301973,5.652931676093,6.34300627617029,6.59196495590379,7.43177030242717,6.58272364852731,-4.96368199399319,1.57862051550094,3.74000920039251,3.66847775428445,4.68384949204055
Cameroon,CMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-8.83238750824871,1.13442792226186,2.40123368709621,1.45711722669677,0.647004976201075,1.11514946861584,0.636415290549962,-2.43476031121681,0.631351991581198,1.04502997524601,0.652417560279119,0.854978148597212
Canada,CAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.29644131211545,4.16394849476771,-0.11236916498423,-0.0982963624127819,1.8094644720755,1.28092659672814,0.429657601305934,-6.06240642306676,5.36528781293082,2.32641594463436,-1.37792078609685,-1.40934525428779
Cayman Islands,CYM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,0.36080343256711,0.854492132236558,0.889647247053603,2.04406954881368,1.77641924268777,-6.83262932515115,2.73935936787683,3.58453531400384,3.71921512688289,..
Central African Republic,CAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-5.14384284646127,-5.13401462675454,4.19878078824811,2.87598768927953,2.7861131027974,1.9780319759616,1.72290159793216,-0.744488614542561,-0.705468755505223,0.730965726740934,-0.362884514707787,-1.89436423949913
Chad,TCD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-6.79304926645887,-4.24950215625832,0.0674074942708955,-7.0850619018951,-4.81719581978666,2.24768972082788,2.04363651475524,-3.51319644461273,-3.10209208601812,0.591759077197977,-0.668864501806979,-0.831570679019237
Channel Islands,CHI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,-0.0726855379298144,0.948076599842508,1.5363504960191,0.736021076194476,1.15023329351136,-9.22341035779262,9.60318203511517,5.0433512927915,3.42060523333167,..
